experiment,frame,time,time_abs,holding_space,box_center,box_top,box_bottom,fish_y,progress
free_fall,48,0.8189027000917122,1001562.2725569,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4652173913043478,0.0
free_fall,49,0.8356637000106275,1001562.2893179,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.45942028985507244,0.0
free_fall,50,0.8525662000756711,1001562.3062204,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.45652173913043476,0.0
free_fall,51,0.8696321999887004,1001562.3232864,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.45507246376811594,0.0
free_fall,52,0.8864906000671908,1001562.3401448,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.45072463768115945,0.0
free_fall,53,0.9036866000387818,1001562.3573408,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.44782608695652176,0.0
free_fall,54,0.9211750000249594,1001562.3748292,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4449275362318841,0.0
free_fall,55,0.9379041000502184,1001562.3915583,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4420289855072464,0.0
free_fall,56,0.9552705000387505,1001562.4089247,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4391304347826087,0.005797101449275362
free_fall,57,0.9719802000327036,1001562.4256344,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.43623188405797103,0.005797101449275362
free_fall,58,0.9890860000159591,1001562.4427402,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.43333333333333335,0.0
free_fall,59,1.0062368999933824,1001562.4598911,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.43043478260869567,0.0
free_fall,60,1.02324230002705,1001562.4768965,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4246376811594203,0.0
free_fall,61,1.0402042000787333,1001562.4938584,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4217391304347826,0.0
free_fall,62,1.0572949000634253,1001562.5109491,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.41884057971014493,0.0
free_fall,63,1.0743917000945657,1001562.5280459,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.41594202898550725,0.0
free_fall,64,1.091233400045894,1001562.5448876,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.41304347826086957,0.0
free_fall,65,1.1083852000301704,1001562.5620394,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4101449275362319,0.0
free_fall,66,1.1254339000442997,1001562.5790881,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4072463768115942,0.0
free_fall,67,1.1422906999941915,1001562.5959449,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4043478260869565,0.0
free_fall,68,1.1590976000297815,1001562.6127518,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.40144927536231884,0.0
free_fall,69,1.176217500003986,1001562.6298717,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.39855072463768115,0.0
free_fall,70,1.193479900015518,1001562.6471341,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3927536231884058,0.0
free_fall,71,1.2105095000006258,1001562.6641637,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3898550724637681,0.0
free_fall,72,1.2275545001029968,1001562.6812087,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3869565217391304,0.0
free_fall,73,1.2444519000127912,1001562.6981061,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.38405797101449274,0.0
free_fall,74,1.2614237000234425,1001562.7150779,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.38115942028985506,0.0
free_fall,75,1.2785796000389382,1001562.7322338,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3753623188405797,0.0
free_fall,76,1.2959432000061497,1001562.7495974,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.372463768115942,0.0
free_fall,77,1.3131219000788406,1001562.7667761,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3695652173913043,0.0
free_fall,78,1.33031780004967,1001562.783972,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.36666666666666664,0.0
free_fall,79,1.3473590000066906,1001562.8010132,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.36376811594202896,0.0
free_fall,80,1.3645717999897897,1001562.818226,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.36086956521739133,0.0
free_fall,81,1.3817822000710294,1001562.8354364,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.35797101449275365,0.0
free_fall,82,1.3989590000128374,1001562.8526132,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3521739130434783,0.0
free_fall,83,1.4161711999913678,1001562.8698254,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3492753623188406,0.0
free_fall,84,1.4329626000253484,1001562.8866168,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3463768115942029,0.0
free_fall,85,1.4499374000588432,1001562.9035916,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.34347826086956523,0.0
free_fall,86,1.467140500084497,1001562.9207947,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.34057971014492755,0.0
free_fall,87,1.4839258000720292,1001562.93758,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.33768115942028987,0.0
free_fall,88,1.5009794000070542,1001562.9546336,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3333333333333333,0.0
free_fall,89,1.5179923000978306,1001562.9716465,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3318840579710145,0.0
free_fall,90,1.5350307000335306,1001562.9886849,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3289855072463768,0.0
free_fall,91,1.5520996000850573,1001563.0057538,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.32608695652173914,0.0
free_fall,92,1.568963500089012,1001563.0226177,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.32028985507246377,0.0
free_fall,93,1.586138500017114,1001563.0397927,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3173913043478261,0.0
free_fall,94,1.6032624000217766,1001563.0569166,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3144927536231884,0.0
free_fall,95,1.6204658000497147,1001563.07412,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3115942028985507,0.0
free_fall,96,1.6385750999907032,1001563.0922293,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.30869565217391304,0.0
free_fall,97,1.6555654000258073,1001563.1092196,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.30579710144927535,0.0
free_fall,98,1.6725817000260577,1001563.1262359,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3,0.0
free_fall,99,1.6897018000017852,1001563.143356,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2985507246376812,0.0
free_fall,100,1.7067032000049949,1001563.1603574,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2956521739130435,0.0
free_fall,101,1.7238062000833452,1001563.1774604,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2942028985507246,0.0
free_fall,102,1.7406545000849292,1001563.1943087,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.28840579710144926,0.0
free_fall,103,1.7577581000514328,1001563.2114123,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2855072463768116,0.0
free_fall,104,1.7747695000143722,1001563.2284237,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2826086956521739,0.0
free_fall,105,1.7915084999985993,1001563.2451627,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2797101449275362,0.0
free_fall,106,1.8086841000476852,1001563.2623383,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2768115942028985,0.0
free_fall,107,1.826091599999927,1001563.2797458,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.27391304347826084,0.0
free_fall,108,1.8432783000171185,1001563.2969325,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2710144927536232,0.0
free_fall,109,1.8603127000387758,1001563.3139669,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.26521739130434785,0.0
free_fall,110,1.8773893000325188,1001563.3310435,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.26231884057971017,0.0
free_fall,111,1.894434200017713,1001563.3480884,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2594202898550725,0.0
free_fall,112,1.9114898000843823,1001563.365144,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2565217391304348,0.0
free_fall,113,1.9282899000681937,1001563.3819441,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2536231884057971,0.0
free_fall,114,1.9453285000054166,1001563.3989827,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.24782608695652175,0.0
free_fall,115,1.9623809000477195,1001563.4160351,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.25072463768115943,0.0
free_fall,116,1.9794423000421375,1001563.4330965,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2536231884057971,0.0
free_fall,117,1.9967049000551924,1001563.4503591,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2565217391304348,0.0
free_fall,118,2.013574300101027,1001563.4672285,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2594202898550725,0.0
free_fall,119,2.0308165000751615,1001563.4844707,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.26231884057971017,0.0
free_fall,120,2.0477600999874994,1001563.5014143,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.26521739130434785,0.0
free_fall,121,2.064799700048752,1001563.5184539,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2710144927536232,0.0
free_fall,122,2.0819055000320077,1001563.5355597,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.27391304347826084,0.0
free_fall,123,2.098956000059843,1001563.5526102,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2768115942028985,0.0
free_fall,124,2.116149800014682,1001563.569804,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2797101449275362,0.0
free_fall,125,2.1332085999893025,1001563.5868628,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2826086956521739,0.0
free_fall,126,2.150253100087866,1001563.6039073,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2855072463768116,0.0
free_fall,127,2.1673337999964133,1001563.620988,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.28840579710144926,0.0
free_fall,128,2.18440340005327,1001563.6380576,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.29130434782608694,0.0
free_fall,129,2.201437900075689,1001563.6550921,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2956521739130435,0.0
free_fall,130,2.2185585000552237,1001563.6722127,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.2985507246376812,0.0
free_fall,131,2.2360516000771895,1001563.6897058,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3,0.0
free_fall,132,2.253105100011453,1001563.7067593,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.30289855072463767,0.0
free_fall,133,2.2700429999968037,1001563.7236972,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.30869565217391304,0.0
free_fall,134,2.2872908000135794,1001563.740945,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3115942028985507,0.0
free_fall,135,2.3053089000750333,1001563.7589631,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3144927536231884,0.0
free_fall,136,2.3222113000229,1001563.7758655,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3173913043478261,0.0
free_fall,137,2.3394349000882357,1001563.7930891,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.32028985507246377,0.0
free_fall,138,2.356235000072047,1001563.8098892,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.32318840579710145,0.0
free_fall,139,2.3731263000518084,1001563.8267805,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3289855072463768,0.0
free_fall,140,2.3900276999920607,1001563.8436819,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3318840579710145,0.0
free_fall,141,2.4070935000199825,1001563.8607477,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3333333333333333,0.0
free_fall,142,2.4239854000043124,1001563.8776396,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.33768115942028987,0.0
free_fall,143,2.440738800098188,1001563.894393,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.34057971014492755,0.0
free_fall,144,2.4578569000586867,1001563.9115111,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.34347826086956523,0.0
free_fall,145,2.474846300086938,1001563.9285005,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3463768115942029,0.0
free_fall,146,2.4919561001006514,1001563.9456103,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3492753623188406,0.0
free_fall,147,2.508992000017315,1001563.9626462,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3521739130434783,0.0
free_fall,148,2.525926100090146,1001563.9795803,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.35507246376811596,0.0
free_fall,149,2.542968700057827,1001563.9966229,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.35797101449275365,0.0
free_fall,150,2.5600862000137568,1001564.0137404,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.36086956521739133,0.0
free_fall,151,2.5773081000661477,1001564.0309623,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.36376811594202896,0.0
free_fall,152,2.5944190000882372,1001564.0480732,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3681159420289855,0.0
free_fall,153,2.6114852000027895,1001564.0651394,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3710144927536232,0.0
free_fall,154,2.628669700003229,1001564.0823239,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3782608695652174,0.0
free_fall,155,2.6457196000264958,1001564.0993738,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.38115942028985506,0.0
free_fall,156,2.662999900057912,1001564.1166541,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.38405797101449274,0.0
free_fall,157,2.6801055000396445,1001564.1337597,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3869565217391304,0.0
free_fall,158,2.696981000015512,1001564.1506352,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.3898550724637681,0.0
free_fall,159,2.71402960002888,1001564.1676838,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.39565217391304347,0.0
free_fall,160,2.731110900058411,1001564.1847651,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.39855072463768115,0.0
free_fall,161,2.7481862000422552,1001564.2018404,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.40144927536231884,0.0
free_fall,162,2.765070000081323,1001564.2187242,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4043478260869565,0.0
free_fall,163,2.7820038000354543,1001564.235658,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4072463768115942,0.0
free_fall,164,2.798876899993047,1001564.2525311,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4101449275362319,0.0
free_fall,165,2.8160758001031354,1001564.26973,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.41304347826086957,0.0
free_fall,166,2.833062299992889,1001564.2867165,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.41594202898550725,0.0
free_fall,167,2.8501025000587106,1001564.3037567,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.41884057971014493,0.0
free_fall,168,2.867227000067942,1001564.3208812,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4217391304347826,0.0
free_fall,169,2.8843963000690565,1001564.3380505,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4246376811594203,0.0
free_fall,170,2.9014383000321686,1001564.3550925,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.427536231884058,0.0
free_fall,171,2.918571099988185,1001564.3722253,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.43043478260869567,0.0
free_fall,172,2.9357962000649422,1001564.3894504,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.43333333333333335,0.0
free_fall,173,2.9528487999923527,1001564.406503,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.43623188405797103,0.0
free_fall,174,2.9697467000223696,1001564.4234009,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4405797101449275,0.0
free_fall,175,2.9866636000806466,1001564.4403178,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4434782608695652,0.0
free_fall,176,3.003592299995944,1001564.4572465,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4463768115942029,0.0
free_fall,177,3.021703000064008,1001564.4753572,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.45072463768115945,0.0
free_fall,178,3.0387381000909954,1001564.4923923,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.45362318840579713,0.0
free_fall,179,3.055622400017455,1001564.5092766,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.45652173913043476,0.0
free_fall,180,3.072855200036429,1001564.5265094,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.45942028985507244,0.0
free_fall,181,3.0899586000014096,1001564.5436128,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4623188405797101,0.0
free_fall,182,3.1071588000049815,1001564.560813,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4652173913043478,0.0
free_fall,183,3.1242085000267252,1001564.5778627,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.47101449275362317,0.0
free_fall,184,3.141092700068839,1001564.5947469,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.47391304347826085,0.0
free_fall,185,3.1581137999892235,1001564.611768,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.47681159420289854,0.0
free_fall,186,3.17525420000311,1001564.6289084,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4782608695652174,0.0
free_fall,187,3.1922202000860125,1001564.6458744,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4826086956521739,0.0
free_fall,188,3.209467100095935,1001564.6631213,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4855072463768116,0.0
free_fall,189,3.226625500014052,1001564.6802797,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.48840579710144927,0.0
free_fall,190,3.243435600074008,1001564.6970898,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4927536231884058,0.0
free_fall,191,3.260348300100304,1001564.7140025,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.4971014492753623,0.0
free_fall,192,3.2774380000773817,1001564.7310922,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5,0.0
free_fall,193,3.294525400036946,1001564.7481796,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5028985507246376,0.0
free_fall,194,3.3116336000384763,1001564.7652878,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5057971014492754,0.0
free_fall,195,3.3287928000791,1001564.782447,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5115942028985507,0.0
free_fall,196,3.345916600083001,1001564.7995708,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5144927536231884,0.0
free_fall,197,3.362716000061482,1001564.8163702,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5173913043478261,0.0
free_fall,198,3.3798949000192806,1001564.8335491,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5202898550724637,0.0
free_fall,199,3.39680300001055,1001564.8504572,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5246376811594203,0.0
free_fall,200,3.4135726999957114,1001564.8672269,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.527536231884058,0.0
free_fall,201,3.430475900066085,1001564.8841301,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5304347826086957,0.0
free_fall,202,3.4475380000658333,1001564.9011922,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5333333333333333,0.0
free_fall,203,3.4646234000101686,1001564.9182776,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5376811594202898,0.0
free_fall,204,3.481678100069985,1001564.9353323,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5376811594202898,0.0
free_fall,205,3.4985925999935716,1001564.9522468,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5434782608695652,0.0
free_fall,206,3.5158495000796393,1001564.9695037,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5463768115942029,0.0
free_fall,207,3.53294669999741,1001564.9866009,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5492753623188406,0.0
free_fall,208,3.5501052000327036,1001565.0037594,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5463768115942029,0.0
free_fall,209,3.567122000036761,1001565.0207762,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5434782608695652,0.0
free_fall,210,3.5839151000836864,1001565.0375693,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5405797101449276,0.0
free_fall,211,3.6009769000811502,1001565.0546311,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5376811594202898,0.0
free_fall,212,3.6181030001025647,1001565.0717572,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5347826086956522,0.0
free_fall,213,3.634909200016409,1001565.0885634,0,0.972463768115942,0.9478260869565217,0.9971014492753624,0.5318840579710145,0.0
